age_part,sex_part,age_cnt,sex_cnt,y,n,y_grp,s,m
54,M,31,F,0.0,2.0,320.0,1.0,0.0
54,M,32,M,0.0,2.0,320.0,1.0,0.0
54,M,32,F,0.0,2.0,320.0,1.0,0.0
54,M,33,M,0.0,2.0,320.0,1.0,0.0
54,M,33,F,0.0,2.0,320.0,1.0,0.0
54,M,34,M,0.0,2.0,320.0,1.0,0.0
54,M,34,F,0.0,2.0,320.0,1.0,0.0
54,M,35,M,0.0,2.0,320.0,1.0,0.0
54,M,35,F,1.0,2.0,320.0,0.003115264797507788,160.5
54,M,36,M,1.0,2.0,320.0,0.003115264797507788,160.5
54,M,36,F,0.0,2.0,320.0,1.0,0.0
54,M,37,M,0.0,2.0,320.0,1.0,0.0
54,M,37,F,0.0,2.0,320.0,1.0,0.0
54,M,38,M,0.0,2.0,320.0,1.0,0.0
54,M,38,F,0.0,2.0,320.0,1.0,0.0
54,M,39,M,0.0,2.0,320.0,1.0,0.0
54,M,39,F,0.0,2.0,320.0,1.0,0.0
54,M,40,M,0.0,2.0,320.0,1.0,0.0
54,M,40,F,0.0,2.0,320.0,1.0,0.0
54,M,41,M,0.0,2.0,320.0,1.0,0.0
54,M,41,F,0.0,2.0,320.0,1.0,0.0
54,M,42,M,0.0,2.0,320.0,1.0,0.0
54,M,42,F,0.0,2.0,320.0,1.0,0.0
54,M,43,M,0.0,2.0,320.0,1.0,0.0
54,M,43,F,0.0,2.0,320.0,1.0,0.0
54,M,44,M,0.0,2.0,320.0,1.0,0.0
54,M,44,F,0.0,2.0,320.0,1.0,0.0
54,M,45,M,0.0,2.0,320.0,1.0,0.0
54,M,45,F,1.0,2.0,320.0,0.003115264797507788,160.5
54,M,46,M,0.0,2.0,320.0,1.0,0.0
54,M,46,F,0.0,2.0,320.0,1.0,0.0
54,M,47,M,0.0,2.0,320.0,1.0,0.0
54,M,47,F,0.0,2.0,320.0,1.0,0.0
54,M,48,M,0.0,2.0,320.0,1.0,0.0
54,M,48,F,1.0,2.0,320.0,0.003115264797507788,160.5
54,M,49,M,0.0,2.0,320.0,1.0,0.0
54,M,49,F,0.0,2.0,320.0,1.0,0.0
54,M,50,M,0.0,2.0,320.0,1.0,0.0
54,M,50,F,0.0,2.0,320.0,1.0,0.0
54,M,51,M,0.0,2.0,320.0,1.0,0.0
54,M,51,F,0.0,2.0,320.0,1.0,0.0
54,M,52,M,0.0,2.0,320.0,1.0,0.0
54,M,52,F,0.0,2.0,320.0,1.0,0.0
54,M,53,M,0.0,2.0,320.0,1.0,0.0
54,M,53,F,0.0,2.0,320.0,1.0,0.0
54,M,54,M,0.0,2.0,320.0,1.0,0.0
54,M,54,F,1.0,2.0,320.0,0.003115264797507788,160.5
54,M,55,M,0.0,2.0,320.0,1.0,0.0
54,M,55,F,0.0,2.0,320.0,1.0,0.0
54,M,56,M,0.0,2.0,320.0,1.0,0.0
54,M,56,F,0.0,2.0,320.0,1.0,0.0
54,M,57,M,0.0,2.0,320.0,1.0,0.0
54,M,57,F,0.0,2.0,320.0,1.0,0.0
54,M,58,M,1.0,2.0,320.0,0.003115264797507788,160.5
54,M,58,F,0.0,2.0,320.0,1.0,0.0
54,M,59,M,0.0,2.0,320.0,1.0,0.0
54,M,59,F,0.0,2.0,320.0,1.0,0.0
54,M,60,M,0.0,2.0,320.0,1.0,0.0
54,M,60,F,0.0,2.0,320.0,1.0,0.0
54,M,61,M,0.0,2.0,320.0,1.0,0.0
54,M,61,F,0.0,2.0,320.0,1.0,0.0
54,M,62,M,0.0,2.0,320.0,1.0,0.0
54,M,62,F,0.0,2.0,320.0,1.0,0.0
54,M,63,M,0.0,2.0,320.0,1.0,0.0
54,M,63,F,0.0,2.0,320.0,1.0,0.0
54,M,64,M,0.0,2.0,320.0,1.0,0.0
54,M,64,F,0.0,2.0,320.0,1.0,0.0
54,M,65,M,0.0,2.0,320.0,1.0,0.0
54,M,65,F,0.0,2.0,320.0,1.0,0.0
54,M,66,M,0.0,2.0,320.0,1.0,0.0
54,M,66,F,0.0,2.0,320.0,1.0,0.0
54,M,67,M,0.0,2.0,320.0,1.0,0.0
54,M,67,F,0.0,2.0,320.0,1.0,0.0
54,M,68,M,0.0,2.0,320.0,1.0,0.0
54,M,68,F,0.0,2.0,320.0,1.0,0.0
54,M,69,M,0.0,2.0,320.0,1.0,0.0
54,M,69,F,0.0,2.0,320.0,1.0,0.0
54,M,70,M,0.0,2.0,320.0,1.0,0.0
54,M,70,F,0.0,2.0,320.0,1.0,0.0
54,M,71,M,0.0,2.0,320.0,1.0,0.0
54,M,71,F,0.0,2.0,320.0,1.0,0.0
54,M,72,M,0.0,2.0,320.0,1.0,0.0
54,M,72,F,0.0,2.0,320.0,1.0,0.0
54,M,73,M,0.0,2.0,320.0,1.0,0.0
54,M,73,F,0.0,2.0,320.0,1.0,0.0
54,M,74,M,0.0,2.0,320.0,1.0,0.0
54,M,74,F,0.0,2.0,320.0,1.0,0.0
54,M,75,M,0.0,2.0,320.0,1.0,0.0
54,M,75,F,0.0,2.0,320.0,1.0,0.0
54,M,76,M,0.0,2.0,320.0,1.0,0.0
54,M,76,F,0.0,2.0,320.0,1.0,0.0
54,M,77,M,0.0,2.0,320.0,1.0,0.0
54,M,77,F,0.0,2.0,320.0,1.0,0.0
54,M,78,M,0.0,2.0,320.0,1.0,0.0
54,M,78,F,0.0,2.0,320.0,1.0,0.0
54,M,79,M,0.0,2.0,320.0,1.0,0.0
54,M,79,F,0.0,2.0,320.0,1.0,0.0
54,M,80,M,0.0,2.0,320.0,1.0,0.0
54,M,80,F,0.0,2.0,320.0,1.0,0.0
54,M,81,M,0.0,2.0,320.0,1.0,0.0
54,M,81,F,0.0,2.0,320.0,1.0,0.0
54,M,82,M,0.0,2.0,320.0,1.0,0.0
54,M,82,F,0.0,2.0,320.0,1.0,0.0
54,M,83,M,0.0,2.0,320.0,1.0,0.0
54,M,83,F,0.0,2.0,320.0,1.0,0.0
54,M,84,M,0.0,2.0,320.0,1.0,0.0
54,M,84,F,0.0,2.0,320.0,1.0,0.0
54,F,0,M,0.0,16.0,320.0,1.0,0.0
54,F,0,F,0.0,16.0,320.0,1.0,0.0
54,F,1,M,0.0,16.0,320.0,1.0,0.0
54,F,1,F,0.0,16.0,320.0,1.0,0.0
54,F,2,M,0.0,16.0,320.0,1.0,0.0
54,F,2,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,3,M,0.0,16.0,320.0,1.0,0.0
54,F,3,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,4,M,0.0,16.0,320.0,1.0,0.0
54,F,4,F,0.0,16.0,320.0,1.0,0.0
54,F,5,M,0.0,16.0,320.0,1.0,0.0
54,F,5,F,0.0,16.0,320.0,1.0,0.0
54,F,6,M,0.0,16.0,320.0,1.0,0.0
54,F,6,F,0.0,16.0,320.0,1.0,0.0
54,F,7,M,0.0,16.0,320.0,1.0,0.0
54,F,7,F,0.0,16.0,320.0,1.0,0.0
54,F,8,M,0.0,16.0,320.0,1.0,0.0
54,F,8,F,0.0,16.0,320.0,1.0,0.0
54,F,9,M,0.0,16.0,320.0,1.0,0.0
54,F,9,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,10,M,0.0,16.0,320.0,1.0,0.0
54,F,10,F,0.0,16.0,320.0,1.0,0.0
54,F,11,M,0.0,16.0,320.0,1.0,0.0
54,F,11,F,0.0,16.0,320.0,1.0,0.0
54,F,12,M,0.0,16.0,320.0,1.0,0.0
54,F,12,F,0.0,16.0,320.0,1.0,0.0
54,F,13,M,0.0,16.0,320.0,1.0,0.0
54,F,13,F,0.0,16.0,320.0,1.0,0.0
54,F,14,M,0.0,16.0,320.0,1.0,0.0
54,F,14,F,0.0,16.0,320.0,1.0,0.0
54,F,15,M,0.0,16.0,320.0,1.0,0.0
54,F,15,F,0.0,16.0,320.0,1.0,0.0
54,F,16,M,0.0,16.0,320.0,1.0,0.0
54,F,16,F,0.0,16.0,320.0,1.0,0.0
54,F,17,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,17,F,0.0,16.0,320.0,1.0,0.0
54,F,18,M,0.0,16.0,320.0,1.0,0.0
54,F,18,F,0.0,16.0,320.0,1.0,0.0
54,F,19,M,0.0,16.0,320.0,1.0,0.0
54,F,19,F,0.0,16.0,320.0,1.0,0.0
54,F,20,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,20,F,0.0,16.0,320.0,1.0,0.0
54,F,21,M,0.0,16.0,320.0,1.0,0.0
54,F,21,F,0.0,16.0,320.0,1.0,0.0
54,F,22,M,0.0,16.0,320.0,1.0,0.0
54,F,22,F,0.0,16.0,320.0,1.0,0.0
54,F,23,M,0.0,16.0,320.0,1.0,0.0
54,F,23,F,0.0,16.0,320.0,1.0,0.0
54,F,24,M,0.0,16.0,320.0,1.0,0.0
54,F,24,F,0.0,16.0,320.0,1.0,0.0
54,F,25,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,25,F,3.0,16.0,320.0,0.009287925696594427,20.1875
54,F,26,M,0.0,16.0,320.0,1.0,0.0
54,F,26,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,27,M,0.0,16.0,320.0,1.0,0.0
54,F,27,F,0.0,16.0,320.0,1.0,0.0
54,F,28,M,0.0,16.0,320.0,1.0,0.0
54,F,28,F,2.0,16.0,320.0,0.006211180124223602,20.125
54,F,29,M,0.0,16.0,320.0,1.0,0.0
54,F,29,F,0.0,16.0,320.0,1.0,0.0
54,F,30,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,30,F,2.0,16.0,320.0,0.006211180124223602,20.125
54,F,31,M,0.0,16.0,320.0,1.0,0.0
54,F,31,F,0.0,16.0,320.0,1.0,0.0
54,F,32,M,0.0,16.0,320.0,1.0,0.0
54,F,32,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,33,M,0.0,16.0,320.0,1.0,0.0
54,F,33,F,0.0,16.0,320.0,1.0,0.0
54,F,34,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,34,F,0.0,16.0,320.0,1.0,0.0
54,F,35,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,35,F,4.0,16.0,320.0,0.012345679012345678,20.25
54,F,36,M,0.0,16.0,320.0,1.0,0.0
54,F,36,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,37,M,0.0,16.0,320.0,1.0,0.0
54,F,37,F,0.0,16.0,320.0,1.0,0.0
54,F,38,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,38,F,0.0,16.0,320.0,1.0,0.0
54,F,39,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,39,F,0.0,16.0,320.0,1.0,0.0
54,F,40,M,0.0,16.0,320.0,1.0,0.0
54,F,40,F,0.0,16.0,320.0,1.0,0.0
54,F,41,M,0.0,16.0,320.0,1.0,0.0
54,F,41,F,0.0,16.0,320.0,1.0,0.0
54,F,42,M,0.0,16.0,320.0,1.0,0.0
54,F,42,F,0.0,16.0,320.0,1.0,0.0
54,F,43,M,0.0,16.0,320.0,1.0,0.0
54,F,43,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,44,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,44,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,45,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,45,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,46,M,0.0,16.0,320.0,1.0,0.0
54,F,46,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,47,M,0.0,16.0,320.0,1.0,0.0
54,F,47,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,48,M,0.0,16.0,320.0,1.0,0.0
54,F,48,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,49,M,0.0,16.0,320.0,1.0,0.0
54,F,49,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,50,M,0.0,16.0,320.0,1.0,0.0
54,F,50,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,51,M,0.0,16.0,320.0,1.0,0.0
54,F,51,F,0.0,16.0,320.0,1.0,0.0
54,F,52,M,3.0,16.0,320.0,0.009287925696594427,20.1875
54,F,52,F,3.0,16.0,320.0,0.009287925696594427,20.1875
54,F,53,M,0.0,16.0,320.0,1.0,0.0
54,F,53,F,0.0,16.0,320.0,1.0,0.0
54,F,54,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,54,F,3.0,16.0,320.0,0.009287925696594427,20.1875
54,F,55,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,55,F,2.0,16.0,320.0,0.006211180124223602,20.125
54,F,56,M,3.0,16.0,320.0,0.009287925696594427,20.1875
54,F,56,F,2.0,16.0,320.0,0.006211180124223602,20.125
54,F,57,M,2.0,16.0,320.0,0.006211180124223602,20.125
54,F,57,F,0.0,16.0,320.0,1.0,0.0
54,F,58,M,0.0,16.0,320.0,1.0,0.0
54,F,58,F,0.0,16.0,320.0,1.0,0.0
54,F,59,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,59,F,0.0,16.0,320.0,1.0,0.0
54,F,60,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,60,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,61,M,0.0,16.0,320.0,1.0,0.0
54,F,61,F,2.0,16.0,320.0,0.006211180124223602,20.125
54,F,62,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,62,F,4.0,16.0,320.0,0.012345679012345678,20.25
54,F,63,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,63,F,0.0,16.0,320.0,1.0,0.0
54,F,64,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,64,F,0.0,16.0,320.0,1.0,0.0
54,F,65,M,0.0,16.0,320.0,1.0,0.0
54,F,65,F,0.0,16.0,320.0,1.0,0.0
54,F,66,M,0.0,16.0,320.0,1.0,0.0
54,F,66,F,2.0,16.0,320.0,0.006211180124223602,20.125
54,F,67,M,0.0,16.0,320.0,1.0,0.0
54,F,67,F,0.0,16.0,320.0,1.0,0.0
54,F,68,M,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,68,F,0.0,16.0,320.0,1.0,0.0
54,F,69,M,0.0,16.0,320.0,1.0,0.0
54,F,69,F,0.0,16.0,320.0,1.0,0.0
54,F,70,M,0.0,16.0,320.0,1.0,0.0
54,F,70,F,0.0,16.0,320.0,1.0,0.0
54,F,71,M,0.0,16.0,320.0,1.0,0.0
54,F,71,F,0.0,16.0,320.0,1.0,0.0
54,F,72,M,0.0,16.0,320.0,1.0,0.0
54,F,72,F,0.0,16.0,320.0,1.0,0.0
54,F,73,M,0.0,16.0,320.0,1.0,0.0
54,F,73,F,0.0,16.0,320.0,1.0,0.0
54,F,74,M,0.0,16.0,320.0,1.0,0.0
54,F,74,F,0.0,16.0,320.0,1.0,0.0
54,F,75,M,0.0,16.0,320.0,1.0,0.0
54,F,75,F,0.0,16.0,320.0,1.0,0.0
54,F,76,M,0.0,16.0,320.0,1.0,0.0
54,F,76,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,77,M,0.0,16.0,320.0,1.0,0.0
54,F,77,F,0.0,16.0,320.0,1.0,0.0
54,F,78,M,0.0,16.0,320.0,1.0,0.0
54,F,78,F,0.0,16.0,320.0,1.0,0.0
54,F,79,M,0.0,16.0,320.0,1.0,0.0
54,F,79,F,0.0,16.0,320.0,1.0,0.0
54,F,80,M,0.0,16.0,320.0,1.0,0.0
54,F,80,F,0.0,16.0,320.0,1.0,0.0
54,F,81,M,0.0,16.0,320.0,1.0,0.0
54,F,81,F,0.0,16.0,320.0,1.0,0.0
54,F,82,M,0.0,16.0,320.0,1.0,0.0
54,F,82,F,0.0,16.0,320.0,1.0,0.0
54,F,83,M,0.0,16.0,320.0,1.0,0.0
54,F,83,F,1.0,16.0,320.0,0.003115264797507788,20.0625
54,F,84,M,0.0,16.0,320.0,1.0,0.0
54,F,84,F,0.0,16.0,320.0,1.0,0.0
55,M,0,M,0.0,6.0,309.0,1.0,0.0
55,M,0,F,0.0,6.0,309.0,1.0,0.0
55,M,1,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,1,F,0.0,6.0,309.0,1.0,0.0
55,M,2,M,0.0,6.0,309.0,1.0,0.0
55,M,2,F,0.0,6.0,309.0,1.0,0.0
55,M,3,M,0.0,6.0,309.0,1.0,0.0
55,M,3,F,0.0,6.0,309.0,1.0,0.0
55,M,4,M,0.0,6.0,309.0,1.0,0.0
55,M,4,F,0.0,6.0,309.0,1.0,0.0
55,M,5,M,0.0,6.0,309.0,1.0,0.0
55,M,5,F,0.0,6.0,309.0,1.0,0.0
55,M,6,M,0.0,6.0,309.0,1.0,0.0
55,M,6,F,0.0,6.0,309.0,1.0,0.0
55,M,7,M,0.0,6.0,309.0,1.0,0.0
55,M,7,F,0.0,6.0,309.0,1.0,0.0
55,M,8,M,0.0,6.0,309.0,1.0,0.0
55,M,8,F,0.0,6.0,309.0,1.0,0.0
55,M,9,M,0.0,6.0,309.0,1.0,0.0
55,M,9,F,0.0,6.0,309.0,1.0,0.0
55,M,10,M,0.0,6.0,309.0,1.0,0.0
55,M,10,F,0.0,6.0,309.0,1.0,0.0
55,M,11,M,0.0,6.0,309.0,1.0,0.0
55,M,11,F,0.0,6.0,309.0,1.0,0.0
55,M,12,M,0.0,6.0,309.0,1.0,0.0
55,M,12,F,0.0,6.0,309.0,1.0,0.0
55,M,13,M,0.0,6.0,309.0,1.0,0.0
55,M,13,F,0.0,6.0,309.0,1.0,0.0
55,M,14,M,0.0,6.0,309.0,1.0,0.0
55,M,14,F,0.0,6.0,309.0,1.0,0.0
55,M,15,M,0.0,6.0,309.0,1.0,0.0
55,M,15,F,0.0,6.0,309.0,1.0,0.0
55,M,16,M,0.0,6.0,309.0,1.0,0.0
55,M,16,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,17,M,0.0,6.0,309.0,1.0,0.0
55,M,17,F,0.0,6.0,309.0,1.0,0.0
55,M,18,M,0.0,6.0,309.0,1.0,0.0
55,M,18,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,19,M,0.0,6.0,309.0,1.0,0.0
55,M,19,F,0.0,6.0,309.0,1.0,0.0
55,M,20,M,0.0,6.0,309.0,1.0,0.0
55,M,20,F,0.0,6.0,309.0,1.0,0.0
55,M,21,M,0.0,6.0,309.0,1.0,0.0
55,M,21,F,0.0,6.0,309.0,1.0,0.0
55,M,22,M,0.0,6.0,309.0,1.0,0.0
55,M,22,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,23,M,0.0,6.0,309.0,1.0,0.0
55,M,23,F,0.0,6.0,309.0,1.0,0.0
55,M,24,M,0.0,6.0,309.0,1.0,0.0
55,M,24,F,0.0,6.0,309.0,1.0,0.0
55,M,25,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,25,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,26,M,0.0,6.0,309.0,1.0,0.0
55,M,26,F,0.0,6.0,309.0,1.0,0.0
55,M,27,M,0.0,6.0,309.0,1.0,0.0
55,M,27,F,0.0,6.0,309.0,1.0,0.0
55,M,28,M,0.0,6.0,309.0,1.0,0.0
55,M,28,F,0.0,6.0,309.0,1.0,0.0
55,M,29,M,0.0,6.0,309.0,1.0,0.0
55,M,29,F,0.0,6.0,309.0,1.0,0.0
55,M,30,M,0.0,6.0,309.0,1.0,0.0
55,M,30,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,31,M,0.0,6.0,309.0,1.0,0.0
55,M,31,F,0.0,6.0,309.0,1.0,0.0
55,M,32,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,32,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,33,M,0.0,6.0,309.0,1.0,0.0
55,M,33,F,0.0,6.0,309.0,1.0,0.0
55,M,34,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,34,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,35,M,0.0,6.0,309.0,1.0,0.0
55,M,35,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,36,M,0.0,6.0,309.0,1.0,0.0
55,M,36,F,0.0,6.0,309.0,1.0,0.0
55,M,37,M,0.0,6.0,309.0,1.0,0.0
55,M,37,F,0.0,6.0,309.0,1.0,0.0
55,M,38,M,0.0,6.0,309.0,1.0,0.0
55,M,38,F,0.0,6.0,309.0,1.0,0.0
55,M,39,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,39,F,0.0,6.0,309.0,1.0,0.0
55,M,40,M,0.0,6.0,309.0,1.0,0.0
55,M,40,F,0.0,6.0,309.0,1.0,0.0
55,M,41,M,0.0,6.0,309.0,1.0,0.0
55,M,41,F,0.0,6.0,309.0,1.0,0.0
55,M,42,M,0.0,6.0,309.0,1.0,0.0
55,M,42,F,2.0,6.0,309.0,0.006430868167202572,51.83333333333333
55,M,43,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,43,F,0.0,6.0,309.0,1.0,0.0
55,M,44,M,0.0,6.0,309.0,1.0,0.0
55,M,44,F,0.0,6.0,309.0,1.0,0.0
55,M,45,M,2.0,6.0,309.0,0.006430868167202572,51.83333333333333
55,M,45,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,46,M,0.0,6.0,309.0,1.0,0.0
55,M,46,F,0.0,6.0,309.0,1.0,0.0
55,M,47,M,0.0,6.0,309.0,1.0,0.0
55,M,47,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,48,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,48,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,49,M,0.0,6.0,309.0,1.0,0.0
55,M,49,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,50,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,50,F,3.0,6.0,309.0,0.009615384615384616,52.0
55,M,51,M,0.0,6.0,309.0,1.0,0.0
55,M,51,F,0.0,6.0,309.0,1.0,0.0
55,M,52,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,52,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,53,M,0.0,6.0,309.0,1.0,0.0
55,M,53,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,54,M,0.0,6.0,309.0,1.0,0.0
55,M,54,F,0.0,6.0,309.0,1.0,0.0
55,M,55,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,55,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,56,M,0.0,6.0,309.0,1.0,0.0
55,M,56,F,0.0,6.0,309.0,1.0,0.0
55,M,57,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,57,F,0.0,6.0,309.0,1.0,0.0
55,M,58,M,0.0,6.0,309.0,1.0,0.0
55,M,58,F,0.0,6.0,309.0,1.0,0.0
55,M,59,M,0.0,6.0,309.0,1.0,0.0
55,M,59,F,0.0,6.0,309.0,1.0,0.0
55,M,60,M,0.0,6.0,309.0,1.0,0.0
55,M,60,F,0.0,6.0,309.0,1.0,0.0
55,M,61,M,0.0,6.0,309.0,1.0,0.0
55,M,61,F,0.0,6.0,309.0,1.0,0.0
55,M,62,M,0.0,6.0,309.0,1.0,0.0
55,M,62,F,0.0,6.0,309.0,1.0,0.0
55,M,63,M,0.0,6.0,309.0,1.0,0.0
55,M,63,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,64,M,0.0,6.0,309.0,1.0,0.0
55,M,64,F,0.0,6.0,309.0,1.0,0.0
55,M,65,M,0.0,6.0,309.0,1.0,0.0
55,M,65,F,0.0,6.0,309.0,1.0,0.0
55,M,66,M,0.0,6.0,309.0,1.0,0.0
55,M,66,F,0.0,6.0,309.0,1.0,0.0
55,M,67,M,0.0,6.0,309.0,1.0,0.0
55,M,67,F,0.0,6.0,309.0,1.0,0.0
55,M,68,M,0.0,6.0,309.0,1.0,0.0
55,M,68,F,0.0,6.0,309.0,1.0,0.0
55,M,69,M,0.0,6.0,309.0,1.0,0.0
55,M,69,F,0.0,6.0,309.0,1.0,0.0
55,M,70,M,0.0,6.0,309.0,1.0,0.0
55,M,70,F,0.0,6.0,309.0,1.0,0.0
55,M,71,M,0.0,6.0,309.0,1.0,0.0
55,M,71,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,72,M,0.0,6.0,309.0,1.0,0.0
55,M,72,F,0.0,6.0,309.0,1.0,0.0
55,M,73,M,0.0,6.0,309.0,1.0,0.0
55,M,73,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,74,M,0.0,6.0,309.0,1.0,0.0
55,M,74,F,0.0,6.0,309.0,1.0,0.0
55,M,75,M,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,75,F,0.0,6.0,309.0,1.0,0.0
55,M,76,M,0.0,6.0,309.0,1.0,0.0
55,M,76,F,0.0,6.0,309.0,1.0,0.0
55,M,77,M,0.0,6.0,309.0,1.0,0.0
55,M,77,F,0.0,6.0,309.0,1.0,0.0
55,M,78,M,0.0,6.0,309.0,1.0,0.0
55,M,78,F,0.0,6.0,309.0,1.0,0.0
55,M,79,M,0.0,6.0,309.0,1.0,0.0
55,M,79,F,0.0,6.0,309.0,1.0,0.0
55,M,80,M,0.0,6.0,309.0,1.0,0.0
55,M,80,F,0.0,6.0,309.0,1.0,0.0
55,M,81,M,0.0,6.0,309.0,1.0,0.0
55,M,81,F,0.0,6.0,309.0,1.0,0.0
55,M,82,M,0.0,6.0,309.0,1.0,0.0
55,M,82,F,1.0,6.0,309.0,0.0032258064516129032,51.666666666666664
55,M,83,M,0.0,6.0,309.0,1.0,0.0
55,M,83,F,0.0,6.0,309.0,1.0,0.0
55,M,84,M,0.0,6.0,309.0,1.0,0.0
55,M,84,F,0.0,6.0,309.0,1.0,0.0
55,F,0,M,0.0,12.0,309.0,1.0,0.0
55,F,0,F,0.0,12.0,309.0,1.0,0.0
55,F,1,M,0.0,12.0,309.0,1.0,0.0
55,F,1,F,0.0,12.0,309.0,1.0,0.0
55,F,2,M,0.0,12.0,309.0,1.0,0.0
55,F,2,F,0.0,12.0,309.0,1.0,0.0
55,F,3,M,0.0,12.0,309.0,1.0,0.0
55,F,3,F,0.0,12.0,309.0,1.0,0.0
55,F,4,M,0.0,12.0,309.0,1.0,0.0
55,F,4,F,0.0,12.0,309.0,1.0,0.0
55,F,5,M,0.0,12.0,309.0,1.0,0.0
55,F,5,F,0.0,12.0,309.0,1.0,0.0
55,F,6,M,0.0,12.0,309.0,1.0,0.0
55,F,6,F,0.0,12.0,309.0,1.0,0.0
55,F,7,M,0.0,12.0,309.0,1.0,0.0
55,F,7,F,0.0,12.0,309.0,1.0,0.0
55,F,8,M,0.0,12.0,309.0,1.0,0.0
55,F,8,F,0.0,12.0,309.0,1.0,0.0
55,F,9,M,1.0,12.0,309.0,0.0032258064516129032,25.833333333333332
55,F,9,F,0.0,12.0,309.0,1.0,0.0
55,F,10,M,1.0,12.0,309.0,0.0032258064516129032,25.833333333333332
55,F,10,F,0.0,12.0,309.0,1.0,0.0
55,F,11,M,1.0,12.0,309.0,0.0032258064516129032,25.833333333333332
55,F,11,F,0.0,12.0,309.0,1.0,0.0
55,F,12,M,1.0,12.0,309.0,0.0032258064516129032,25.833333333333332
55,F,12,F,0.0,12.0,309.0,1.0,0.0
55,F,13,M,0.0,12.0,309.0,1.0,0.0
